label,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63,e64,e65,e66,e67,e68,e69,e70,e71,e72,e73,e74,e75,e76,e77,e78,e79,e80,e81,e82,e83,e84,e85,e86,e87,e88,e89,e90,e91,e92,e93,e94,e95,e96,e97,e98,e99,e100,e101,e102,e103,e104,e105,e106,e107,e108,e109,e110,e111,e112,e113,e114,e115,e116,e117,e118,e119,e120,e121,e122,e123,e124,e125,e126,e127,e128
4,-0.04533596,0.098086908,0.085227504,-0.123825125,0.018901795,-0.1031534,-0.114329293,-0.094081268,0.046036247,-0.13141109,-0.025659973,-0.07738243,-0.016003203,0.087908186,0.04099679,0.026183804,-0.005991339,-0.019201223,0.053045999,-0.074244902,0.126803786,0.207991317,-0.013429143,-0.108209826,0.054732729,0.033358134,0.049306132,0.046006676,0.102710359,0.161668524,-0.016720349,-0.127333075,0.177658051,-0.051405881,0.163440436,-0.043899354,0.133643374,0.013364838,0.110669836,-0.04096413,-0.071496539,0.044165887,0.121182196,0.058192745,0.041043062,0.182434484,0.059173666,-0.060980041,-0.03293857,-0.09738078,-0.087409742,0.06024725,0.122518003,0.059789699,-0.030319907,0.002355485,0.079455093,-0.092755832,-0.112435795,-0.049917176,0.079378605,-0.062477663,-0.048288006,0.168927819,-0.028638078,-0.08589036,-0.019804353,0.02104542,0.107281268,-0.067019798,0.05947509,-0.171964869,-0.07159327,-0.240661874,0.063127413,0.082878314,-0.130238265,-0.049703117,-0.003505925,0.070086882,0.085120574,0.131874382,0.044109669,0.19178234,0.098228097,0.007518686,-0.059581347,-0.017527755,-0.102350779,0.075634442,-0.016743127,-0.020089062,-0.0646265,0.058674324,-0.081117772,-0.071636893,-0.093155712,0.142981917,0.015573058,-0.04566548,0.038527563,0.053145126,0.058893938,-0.037886664,-0.056809839,-0.048002146,0.049212571,0.052232977,0.036137328,-0.025705012,0.066575311,-0.235073805,-0.178344175,0.035634331,-0.071547173,0.085412785,-0.091676809,-0.056801457,-0.120005965,-0.029468933,0.034979656,0.070090741,-0.065920427,-0.059385605,0.009974259,-0.017778255,0.084021911,0.06010529
4,0.035146926,0.041211467,0.077277802,-0.025958205,0.03406902,-0.131481797,-0.117067784,-0.184506357,-0.060212385,-0.159285575,0.007074031,-0.055095144,-0.05248357,0.186926484,0.042617016,0.093986601,0.061838482,-0.049725972,0.137276158,0.023582185,0.07498505,0.216712445,0.030098811,-0.094432645,0.026943639,0.073685683,0.014175263,0.059220411,0.093633607,0.148071706,-0.108929455,-0.073921651,0.129935816,-0.070202224,0.124389559,0.054240987,0.114436947,0.013099227,0.122980893,0.000490215,-0.152388126,0.142142579,0.094624609,-0.080203012,0.045332901,0.276793212,0.10658434,-0.09293659,-0.00209135,-0.027958192,-0.065729454,0.090871707,0.07841713,0.100187056,0.029312821,-0.04829444,0.143915489,-0.06755092,-0.091224663,0.086377852,0.104871936,0.022509294,-0.034366053,0.095689729,0.006042002,-0.076686643,-0.002340086,0.006957958,0.117770605,0.01041093,0.071654424,-0.091934957,-0.032489106,-0.096632481,0.065778069,0.054666366,-0.057222329,-0.034394119,-0.017239343,0.001639122,0.166574255,0.143350467,-0.024627732,0.092835739,0.088794671,0.027681686,-0.139229402,-0.047090787,-0.16437158,0.06687931,0.047023922,0.052376173,-0.036154952,0.097006336,-0.010024983,-0.044842299,-0.034969643,0.145677358,0.073886707,-0.016206358,-0.020887099,0.054202426,0.04844974,-0.063902386,-0.063478678,0.027942961,0.100043729,0.002337707,0.063048616,0.01482835,0.034805603,-0.200429842,-0.050174162,0.017422665,-0.071617104,0.098491296,0.003758189,-0.04504415,-0.174657673,-0.045603946,-0.0391412,0.080913506,0.022158224,-0.057391092,-0.029008711,0.054526638,0.120548114,0.046337359
4,-0.021991501,0.118343994,0.137663171,-0.111433432,0.015056089,-0.050659958,-0.052801456,-0.15743804,-0.106134087,-0.113232344,-0.05546888,-0.09373913,-0.020584323,0.1769474,0.09396816,0.006955365,-0.002943943,-0.030172387,0.098122269,-0.052173167,0.045907937,0.238312036,-0.018656554,-0.032333884,-0.00264703,0.031092936,-0.058992386,0.103664614,0.157751828,0.137652874,-0.059816562,-0.167521983,0.029904826,-0.095267691,0.182637304,0.03373041,0.059800513,-8.15E-06,0.074223623,0.027422043,-0.135773852,0.161265522,0.089923538,-0.007087712,0.033216335,0.231567234,0.102769308,-0.008233055,-0.044960324,-0.02356874,-0.076225892,0.042110506,0.075111143,0.0395202,0.017512923,-0.001408915,0.0528953,0.081196025,-0.050590217,0.006620268,0.055396874,0.117289446,0.016654925,0.098350719,-0.002887455,-0.014463294,0.036078271,-0.049680658,0.020773331,-0.010166646,0.106420286,-0.054501828,0.021376081,-0.042765308,0.05339659,0.044295989,-0.1141508,-0.096955262,0.090631045,-0.012516014,0.221641853,0.112300701,-0.010219111,0.078406192,0.076259129,-0.069710113,-0.111735731,-0.063429929,-0.103263147,0.101663329,0.069646455,0.041621238,0.032793436,0.028366679,-0.002714571,-0.06361945,-0.015903067,0.157342553,0.035114571,0.015049295,-0.009680711,0.12906374,0.055156667,-0.104464866,-0.179669425,0.061060376,0.061834831,-0.046777278,0.088154443,0.039521471,0.177040935,-0.167935938,-0.073006622,0.032900777,-0.095579177,0.136004269,0.008883727,0.020742228,-0.177444682,-0.063181639,-0.029115058,-0.027503019,-0.018474909,-0.092562772,-0.106701702,0.082929634,0.044397712,0.005814393
4,0.074771114,0.057247423,-0.002482111,0.026346756,0.016025368,-0.025827784,-0.061709069,-0.175734669,0.051436558,-0.210400924,0.065908141,-0.061858516,-0.021258118,0.125194713,0.009108298,-0.00914776,0.033148106,0.021192782,0.058078147,-0.016986314,0.135319516,0.13588962,-0.041448001,-0.125047505,0.076214537,-0.031935588,-0.048051082,0.021855507,0.032545555,0.203778103,7.73E-05,-0.042658255,0.137233749,-0.073389061,0.192491412,0.039275657,0.066672698,-0.027448844,0.076459408,-0.150296301,-0.084284656,0.087229408,0.09876623,0.082449548,-0.005341824,0.145407259,0.048814643,-0.05915612,-0.041286804,-0.084426537,-0.120233811,0.070325218,0.145978987,0.04994696,0.015172338,-0.005940518,-0.048307043,-0.042345982,-0.088185243,-0.035899706,0.005319292,-0.025787381,0.061927192,0.053071465,0.007818995,0.004570113,0.008405548,-0.022641256,0.024056599,-0.033538297,0.12058942,-0.167723402,-0.014293741,-0.241474092,-0.038114805,0.034567606,-0.07888069,-0.162900105,-0.060605649,0.072485201,0.100896046,0.090665147,-0.051310591,0.031338178,0.079407595,0.047904506,-0.119602755,-0.11197383,-0.112369277,0.128688201,0.078234039,-0.081235245,-0.111490764,0.032573413,-0.039917767,-0.070979178,-0.063308895,0.096051067,0.01617064,-0.01304976,0.03525449,0.113781519,0.10705819,-0.135152265,-0.127817214,0.078703143,0.140255556,0.052860945,0.047915835,0.007895774,0.062096607,-0.245438144,-0.159542575,-0.002516853,-0.004976559,0.041244503,-0.040776193,-0.05002607,-0.019490128,-0.040625539,0.008219786,-0.017106581,0.001437116,-0.010669793,0.119528599,-0.005534691,0.235185459,0.050701715
4,-0.00475537,0.044459742,0.083585814,-0.001540179,-0.008684495,-0.094883382,-0.197123706,-0.108452089,-0.062939577,-0.065014295,-0.010110865,-0.076020129,0.00032359,0.185711652,0.115667775,0.000680399,0.16585961,-0.007489123,0.171843648,0.085261434,0.025308544,0.095376767,0.06354174,0.034372937,0.055714585,-0.013483572,0.038558714,0.037819408,-0.027479105,0.09683241,-0.050612517,-0.115063787,0.216745347,-0.022858493,0.120669901,0.104853459,0.140898719,0.006847763,-0.011723569,-0.115338072,-0.159161225,0.059262246,0.09007559,-0.087176539,0.025595797,0.270439744,0.113633096,-0.019426592,-0.060581818,0.009908349,-0.007534827,0.021949783,0.152707919,0.038493276,0.074115649,0.004602577,0.063937433,-0.143027425,0.02674235,-0.046050068,0.07671459,0.058241922,-0.145076185,0.012214945,0.020930631,-0.02182808,-0.019878939,0.039633431,0.011446618,-0.004625002,0.044627782,-0.161638647,-0.089674391,-0.239367187,0.079970032,0.103969216,-0.042419706,0.023892457,0.090573527,0.035941329,0.003784063,0.064993881,-0.07467398,0.045187492,0.111115649,0.024378136,-0.166088998,-0.050534278,-0.075986974,0.147176087,-0.029277701,0.034484915,0.062976718,0.096956678,-0.069369934,-0.020351207,-0.025997188,0.134714544,0.024429547,-0.119072713,0.06448137,0.102396265,0.030108035,-0.129216701,-0.072944589,0.035973366,0.050403353,-0.093719766,0.014425564,0.025914652,0.005681363,-0.159190983,-0.001003887,-0.040993951,-0.087305665,0.043164197,-0.068551801,-0.129551798,-0.153537303,0.007774744,-0.011167815,0.017329864,-0.043015026,-0.017145233,0.036353994,0.055541553,0.15971376,0.005250283
4,0.039064206,0.029149845,0.079422712,0.026573418,0.026944155,-0.042399023,-0.058033589,-0.159447029,0.00953956,-0.151910573,0.046183467,-0.033586264,-0.102452055,0.098993905,0.005382996,0.008984816,-0.006222816,-0.026358558,0.115916178,-0.041494858,0.103406399,0.17588222,-0.056657847,-0.125067085,0.056993168,0.02220045,-0.028844822,0.030413801,0.035060149,0.138165578,-0.066100962,-0.158334896,0.068613686,-0.111022763,0.178657681,0.067516312,0.037201885,-0.083410472,0.095617965,-0.029915446,-0.08808621,0.125471756,0.022951964,-0.017874081,0.029709788,0.240802377,0.027138174,-0.107755274,0.007631646,-0.090444699,-0.067298509,0.157594576,0.067008853,0.06808392,0.038993765,-0.035228774,0.063323081,-0.085899942,-0.133830115,0.09618146,0.101411253,-0.015826629,0.010361627,0.086704545,0.052443877,-0.133271366,0.018907452,0.02476236,0.130763531,0.073340543,0.163103595,-0.043637782,-0.002502335,-0.187604859,0.000975825,0.106086306,-0.108758003,-0.008876984,-0.048575956,0.031374417,0.085748069,0.126720831,0.026831161,0.131744519,0.04875125,0.038326722,-0.059192251,-0.03941939,-0.169231772,0.054787684,0.016950436,0.010344606,-0.044841059,0.077783823,-0.080170467,-0.113344513,0.00318858,0.009588152,0.06195385,0.013436366,0.034763739,0.119259752,0.038229696,-0.174520686,-0.030547993,0.034154698,0.152403578,0.013139295,0.002917963,0.069794677,0.04268935,-0.266880006,-0.074437961,-0.021544375,-0.005557834,0.112244159,-0.050988145,-0.013508433,-0.136386216,-0.061394572,-0.044485331,0.020468092,-0.002483499,-0.053119525,0.092794441,0.093594365,0.182711303,0.092606068
4,0.014416837,0.103019781,0.123629116,-0.036406294,-0.024884172,-0.010776251,-0.188099578,-0.0839165,-0.133587122,-0.079478018,0.004175179,-0.117710076,-0.038874339,0.076573364,0.100855023,0.034588233,0.071504526,-0.03495359,0.16329971,-0.000858741,0.071943425,0.168854818,-0.034115225,0.038994841,0.085985102,0.019210322,0.043461636,0.053182453,0.066867903,0.080059826,-0.051243637,-0.216706574,0.075458094,-0.043547228,0.141720086,0.064509206,0.089033611,-0.120233573,0.092238337,-0.050833318,-0.136139706,0.034405179,0.111979187,-0.036639422,0.098349877,0.234499931,0.145188838,-0.020546401,-0.125264525,-0.024422418,0.000866142,0.040781435,0.127369136,0.040970992,0.029963337,-0.010470291,0.061517347,-0.091646396,0.022724668,-0.06678921,0.105788261,0.097457819,-0.072817117,0.075793512,-0.05332252,-0.00519633,0.022782069,-0.01447234,0.066695631,-0.040797915,0.030468607,-0.108763069,-0.056186613,-0.211603701,0.1060628,0.053788319,-0.090309925,0.040727802,0.089725211,0.102440685,0.124918737,0.097938925,0.000818108,0.062228061,0.0831398,0.073977053,-0.139209971,-0.060157537,-0.100349031,0.135298222,0.014525562,0.05656521,-0.015409932,0.129302815,-0.111206539,-0.026430316,-0.011634579,0.119491778,0.002031352,-0.099149145,0.042295709,0.11133913,0.027872644,-0.131593794,-0.099310465,0.069410339,0.076971315,-0.037906345,-0.023998067,0.025728006,0.106440589,-0.162059993,-0.018278193,-0.03753262,-0.069019146,0.076387696,-0.126161665,-0.042409781,-0.181445926,-0.081616797,-0.028686579,-0.036859818,0.001058658,-0.082544938,-0.004368586,0.090037405,0.126779586,0.00867539
4,0.007744197,0.041239254,0.003646521,-0.053767819,-0.012645125,-0.052814528,-0.152487114,-0.096190371,-0.052175153,0.01543605,0.026562488,-0.074336886,0.00395904,0.182290062,-0.006549224,0.112369128,0.165123373,-0.024523081,0.135023817,0.001200235,0.063766509,0.112592429,-0.061799306,-0.018902518,0.002533427,0.125890255,0.059135012,0.040358998,0.017501265,0.096406445,-0.093844257,-0.106024288,0.028830716,-0.090984657,0.07223247,0.100377552,0.073565148,0.003506838,0.131759375,0.021803016,-0.213165626,0.137609184,0.018029291,-0.089452647,0.179654896,0.240213603,0.049833164,-0.044928987,-0.030174848,-0.131634742,0.048176598,0.08247941,0.020467766,0.035071444,0.024129065,-0.00312756,0.084361583,-0.048843611,0.013964749,0.022668405,0.169856548,-0.005590885,-0.053751893,0.036985897,-0.006329915,-0.127261236,0.003452125,0.16845496,0.177230924,0.000967243,0.106745139,-0.03948877,-0.039775588,-0.24445793,0.004367749,0.097701356,-0.058800034,0.147153988,0.015021007,-0.021005336,0.070231296,0.144723371,-0.002074266,0.054558024,-0.008586749,0.021116471,-0.047993835,-0.021955207,-0.056647826,-0.003066716,-0.127799869,0.029957168,0.056148894,0.16116859,-0.041874446,-0.01479417,0.05131036,-0.018124314,0.022867396,-0.029025145,0.037184924,0.088843845,-0.074208312,-0.041957971,-0.040538296,-0.007191075,0.008149442,-0.118131571,-0.058611754,0.019314542,-0.001303835,-0.170597956,0.000346763,0.030082289,-0.017788015,0.08505664,-0.188502386,-0.067176655,-0.256269783,-0.133831263,-0.106374472,0.042090654,0.037152074,-0.061148774,0.021172829,0.094202176,-0.02220876,-0.018126745
4,-0.100503348,0.081457846,-0.114603847,-0.190791294,0.102692708,0.075860739,-0.044220712,-0.140370175,-0.057198972,0.155173004,0.003496346,-0.006450119,0.114641048,0.17277196,0.134400085,0.035857361,-0.09589643,0.047696438,0.062166788,-0.027306128,-0.040461347,0.0727356,0.060914911,-0.092113458,-0.004120256,0.069610074,0.05934909,-0.004611893,0.035687614,0.137776181,-0.031871896,-0.013609208,0.103410564,-0.044534259,0.100895621,0.137949094,0.030451452,-0.049429175,0.0187914,-0.038310014,-0.036055189,-0.077493921,0.103791207,0.1291309,-0.16334492,0.153204784,0.090055764,0.147534639,-0.079402834,-0.055544861,-0.032944381,-0.071640506,-0.025892058,-0.024879141,0.071887165,0.107918985,-0.07092426,0.102119103,-0.049951199,0.040880088,-0.112641387,-0.029649677,0.137118608,0.017063256,0.133902565,0.052344467,-0.152255803,0.155905232,-0.019177713,0.044726152,0.062103879,0.047501042,-0.055686634,-0.196769223,0.053533468,0.114184447,-0.080378287,-0.023752818,0.022721261,-0.113267556,0.145366192,-0.003352676,-0.031861074,0.117358595,-0.156226799,-0.0161689,0.013093665,0.008498347,0.047594193,0.164532378,0.00272598,-0.051089238,-0.041206136,0.004791282,-0.073568217,-0.002457066,-0.13101697,0.125089929,0.100569524,-0.037176028,0.084276557,0.029649908,0.050642438,-0.17082423,-0.094925992,0.078671932,-0.149261132,-0.033431508,0.002644574,0.034251075,0.074580148,-0.039637577,-0.013583584,-0.004077546,-0.030230492,0.053289182,0.004229368,0.023945602,-0.046424523,0.103662521,0.165161952,-0.189798012,0.025622968,0.023660503,-0.113346383,0.090245716,-0.011156265,0.066340819
4,0.015272711,0.044815265,0.008157411,-0.083738357,0.013080009,-0.031603415,-0.199059322,-0.100588903,-0.04753742,-0.14645119,0.02452763,-0.036183324,0.001910615,0.160418838,0.073766798,-0.03318771,0.125145614,-0.059895448,0.186689049,0.014209194,0.044903051,0.165998787,0.008807542,-0.040481146,0.094828494,0.025096742,0.130597606,0.102655344,0.021820093,0.121931359,0.013444524,-0.198896348,0.213644683,-0.046850052,0.108579762,0.046162188,0.129994586,-0.062715657,0.123738401,-0.062159106,-0.0885472,0.055909928,0.138468996,-0.002157073,-0.000245741,0.106833458,0.065095209,-0.039002582,-0.016569011,-0.022404905,-0.088304847,0.017074866,0.16687572,0.07217814,-0.017306142,0.010588783,-0.003039128,-0.038199123,-0.101015866,-0.053696331,0.002385528,0.018906068,0.006783818,0.031209305,-0.042034965,0.037916582,0.0075759,0.009770323,0.006812787,-0.113754801,0.047763031,-0.179978833,-0.092793457,-0.249361396,0.113500223,0.092368722,-0.047271024,-0.102937482,0.043590002,0.124763459,0.04267906,0.046920981,0.076499812,0.124149427,0.101544619,0.031271733,-0.115097992,-0.046409287,-0.05247277,0.09619315,-0.003753189,-0.046914399,0.008795693,0.172307387,-0.034939203,-0.103029177,-0.079543963,0.129426986,-0.04382937,-0.088568285,-0.001749069,0.08163967,0.035819937,-0.086185843,-0.099599794,0.097479887,0.101035893,-0.039208833,-0.036981463,-0.027784133,0.078002945,-0.22738868,-0.045328815,0.077881932,-0.103755496,0.03763397,-0.080672838,-0.014669916,-0.085662238,0.006136042,0.014773921,-0.073372357,-0.059990201,-0.097388752,0.031118823,0.034011442,0.129346266,0.063504256
5,-0.066660717,0.036470369,0.03219283,-0.041428629,-0.020339154,0.109166801,-0.065427989,-0.095430717,-0.093370304,-0.047218684,-0.019209342,0.045521706,-0.14050135,-0.082816593,0.061860502,-0.138799414,-0.167480871,-0.095725454,0.206730232,-0.098981477,-0.137618288,0.11661461,-0.036161225,-0.129477829,0.028247453,0.085420296,0.071434364,-0.041599993,-0.070892051,-0.054632898,0.00794048,-0.194379121,0.0057782,-0.084404774,0.10158927,0.056055304,-0.005145746,-0.217072368,0.083703227,0.092905246,0.108264022,-0.074387662,-0.052308612,0.018583601,-0.098261319,0.190155253,0.050801285,-0.058077883,-0.091045737,-0.04190411,-0.077356637,0.078243271,0.099245973,0.007238127,-0.034376238,0.029145055,0.032448538,-0.002392057,-0.150308102,0.143315777,-0.006171187,0.092138469,0.07878188,0.016745843,0.113543056,-0.0568715,0.057680696,-0.027997855,0.058015164,0.059943724,0.050145812,0.008018037,-0.01463566,-0.022810843,0.112249658,0.104185179,-0.1605625,-0.041601133,-0.016660906,0.077087916,-0.046165202,-0.002224193,0.087294333,0.155205086,-0.077649876,0.034664519,0.051367693,-0.053542204,-0.161147922,0.011150964,0.03113801,0.042186514,0.073996015,0.068207696,-0.107085586,-0.103379324,0.047585353,-0.042786475,0.052904073,-0.013372225,-0.038548727,0.071964845,-0.028348587,-0.163847938,0.02563351,0.049284462,0.111172609,0.073057428,-0.191986486,0.1202268,0.126847878,-0.159230083,0.053743571,-0.099883616,-0.086193219,0.023515167,-0.080621794,0.015516065,0.051599063,-0.004210016,0.083724879,-0.153562397,-0.060670581,-0.09904258,0.071290538,0.099295288,0.039469332,0.107490085
5,-0.071837589,-0.009245878,0.068222515,-0.132486179,-0.035692353,-0.017479742,-0.075441465,0.050860737,-0.086121537,-0.059702247,-0.040609889,-0.032464057,-0.108960293,0.058987793,0.089215659,-0.08178103,-0.119633496,-0.102336198,0.217787132,-0.145162269,-0.049980845,0.163977385,-0.000159662,-0.250532448,0.011252286,0.119260795,0.105126366,0.01130309,-0.027536253,-0.063151322,-0.050168071,-0.21700336,0.086016834,-0.081905976,0.06891603,0.007146185,0.055844519,-0.087636739,0.1223386,0.136390477,0.027808877,0.040713653,-0.020033732,-0.019204769,-0.049805239,0.155188709,0.010651308,-0.169323936,-0.022381438,-0.082789794,-0.109028228,0.079977192,0.041227825,0.123468436,-0.079582773,0.012899629,0.165549949,-0.075356938,-0.154536977,0.111576714,0.068621181,0.00189474,-0.016675686,0.099929258,0.046178661,-0.055187467,0.050008599,0.039012551,0.214039356,0.021047728,0.068468601,-0.026703857,-0.002506815,-0.051231604,0.115604602,0.089590944,-0.171360165,-0.054410599,-0.032682519,-0.007131723,-0.058614109,0.044106368,0.129418954,0.20070304,-0.025774008,0.052854739,0.061050817,0.003214391,-0.100679219,-0.060299706,0.002866666,0.043820754,0.035224531,0.040301118,-0.048024826,-0.114072964,0.014108561,0.041885145,0.011503268,0.04942254,-0.108565137,0.033378929,0.020995971,-0.104535252,0.037275966,-0.005948441,0.078851826,0.036230929,-0.122400887,0.006777626,0.053323079,-0.222971529,-0.008361445,-0.060844839,-0.051819243,0.052448001,0.007016809,-0.049242832,0.008927336,-0.092378922,0.065120235,-0.053327717,-0.030384222,-0.09205199,0.05954323,0.004992467,0.050356466,0.168350399
5,-0.054207202,0.093945019,-0.001214195,-0.0628611,-0.027735958,-0.026905242,-0.011606243,-0.07646136,-0.126978502,0.010786866,-0.056598421,0.008784818,-0.116509221,0.012112994,0.054631732,-0.084904417,-0.093090244,-0.118978888,0.244683802,-0.082286328,-0.158737034,0.151837438,-0.063676856,-0.142841578,-0.009482947,0.095511205,0.07212586,0.035718977,0.039268911,0.047364496,-0.153872222,-0.117006496,0.055529363,-0.100455895,0.051313773,-0.038168274,0.094852991,-0.15241164,0.106112219,0.102005839,0.043661688,-0.050325166,0.035994232,-0.068548381,-0.05075096,0.276335299,0.08670336,-0.089948766,-0.066276439,-0.07071811,-0.034346052,0.120018579,0.09785825,0.065502301,-0.005218104,0.018165948,0.119665816,-0.063332252,-0.117186345,0.153600901,0.072885051,0.070018932,-0.000863286,0.067879044,0.02238344,-0.006293613,0.048052724,-0.064488322,0.111786127,-0.072708562,0.00295226,-0.045668297,-0.024775499,0.042597193,0.172090769,0.140007943,-0.092336565,-0.029369833,0.009861518,-0.005483319,0.038004696,0.039276347,0.067738242,0.180134252,0.055272277,0.0673903,-0.027934913,-0.06733346,-0.119371325,0.013883633,-0.003302462,0.061565943,0.049199559,0.070025578,-0.088520549,-0.1030607,0.070317768,0.000384482,0.131900504,-0.025191231,-0.02536018,0.065168291,0.058383688,-0.080703795,-0.066879116,0.01680289,0.093828775,0.098396592,-0.170922667,0.10161721,0.152018696,-0.190558255,0.043430891,-0.108781882,-0.152307302,0.020506168,-0.03006033,0.000837036,-0.014180365,-0.08364106,0.044953369,-0.093552262,-0.029895352,-0.111959167,0.001092644,0.095669575,-0.019436242,0.066103265
5,-0.031090757,0.053437125,-0.024683641,-0.054439664,0.069081292,0.030813428,0.034806691,-0.026379991,-0.084810279,0.054376848,-0.0152697,0.018921131,-0.132995963,-0.03098142,0.025086915,0.007029602,-0.104426511,-0.06212258,0.177113384,-0.106622063,-0.058458164,0.160301298,-0.080024913,-0.223249868,-0.004913545,0.090963066,0.005974672,0.016683962,0.058994494,0.032390978,-0.127772629,-0.109348208,-0.043370988,-0.126639426,0.07759092,0.012006753,0.031763077,-0.208884254,0.128519848,0.118435755,0.042935502,0.048147734,0.007953425,-0.023009323,-0.039865226,0.212926134,0.04829536,-0.090883955,0.010095274,-0.088566378,-0.014309699,0.150882855,-0.075751469,0.059192345,-0.009655899,-0.011592318,0.108418643,-0.085513182,-0.148300827,0.2149259,0.088633999,-0.009277987,0.033690907,0.058491159,0.076512598,-0.152541712,0.019198971,0.020843334,0.214393541,0.05639353,0.101315692,0.121051103,0.041604128,0.007689848,0.02699958,0.126590714,-0.108601131,0.091517724,-0.070317186,-0.093943939,0.073257811,0.11556042,0.098291114,0.228333563,-0.005351982,0.064670347,0.04743924,0.021895833,-0.091367714,-0.045434218,-0.014777998,0.086599208,-0.066843048,0.045167014,-0.047634661,-0.126171038,0.085978895,-0.046163127,0.040927112,0.051642898,-0.036474783,0.043436259,0.040580697,-0.139420047,-0.012316892,0.011629558,0.082996033,0.068644986,-0.113598026,0.154703587,0.070301183,-0.20539251,0.024203671,-0.055061162,-0.045414358,0.025979469,0.006201968,0.005867959,-0.081441209,-0.102354743,0.012995607,-0.013287726,0.063067324,-0.063529924,0.009866108,0.068251394,0.004224816,0.107213236
5,-0.026624219,-0.03253578,0.02126668,-0.077934928,-0.019113945,-0.025970768,-0.096102796,0.059256066,-0.021028712,-0.035734851,0.019473521,-0.036347352,-0.087129369,0.089296967,0.140472278,-0.054048229,-0.041087296,-0.152844027,0.220260218,-0.059266441,-0.093796842,0.208771318,-0.020058267,-0.166301847,-0.014400787,0.103112027,0.131466866,0.02772155,-0.02010441,-0.04702175,-0.073184326,-0.154879749,0.123369046,-0.03541765,0.024160165,0.103508569,0.165576503,-0.112826385,0.064294465,0.123911045,0.052679855,0.027111311,-0.013254003,-0.064833999,-0.065963566,0.180052504,0.039902255,-0.111995265,0.06403558,-0.030048521,-0.085049093,0.094267838,0.010095485,0.140594646,0.017553141,0.00909264,0.104493529,-0.167690963,-0.113542564,0.131500185,0.006270938,-0.04858518,-0.074432515,0.035514783,-0.006540979,-0.075681359,0.105016425,0.03655282,0.268942833,0.017756447,0.037226163,-0.026078992,-0.014037188,-0.04348598,0.162341088,0.080654666,-0.117629908,0.072657511,-0.049373835,-0.031156762,0.037404053,0.089006282,0.099351399,0.166746125,0.071373284,0.114289671,0.042127118,0.022346668,-0.101705551,6.76E-05,0.030540053,0.041865684,-0.005370114,0.047844924,-0.075197108,-0.112587899,0.013081719,-0.014879737,0.060010858,-0.005907479,-0.088688657,0.016628889,0.06439691,-0.144993052,-0.004864491,0.012551437,0.047627512,-0.016568463,-0.13676405,0.073044933,0.014344714,-0.193527952,0.012833232,-0.078969039,-0.079030238,0.001994831,0.060528375,-0.134780198,-0.06010747,-0.093025908,0.087566577,0.000331672,0.049618844,0.009630354,0.038658429,-0.006914556,0.089515857,0.179423735
5,-0.038595058,0.052314039,-0.011805737,-0.038376398,-0.067360841,-0.002569107,-0.048244931,-0.015799288,-0.088575527,0.024883332,0.013819945,-0.012583203,-0.077425502,0.040243741,0.100076683,-0.080335349,-0.0685037,-0.174831241,0.230417907,-0.069811322,-0.154160798,0.134695634,-0.039209545,-0.098341487,-0.010682837,0.079690538,0.11418651,-0.00994506,-0.021184245,0.005515021,-0.108448379,-0.11938744,0.065483078,-0.05657018,-0.033035204,0.060570691,0.088123612,-0.133624792,0.056084249,0.189500064,0.037079826,-0.062159274,-0.076970488,-0.086596355,-0.036841664,0.28227365,0.065746196,-0.10732796,-0.032984912,-0.074019298,-0.00445168,0.152403817,0.04770992,0.066165812,-0.012956257,0.040738083,0.100435376,-0.09271428,-0.074244209,0.193082482,0.032101598,0.01519653,-0.053316727,0.014920959,0.019636029,-0.082240209,0.11128971,0.022550019,0.177837461,-0.006139085,0.020954743,-0.013036577,-0.055091955,-0.00727586,0.198177204,0.141593888,-0.107072607,0.060022101,-0.047860783,0.046927921,-0.014008423,0.000305235,0.061176971,0.140670598,0.001604645,0.129471734,0.038682908,-0.101452053,-0.168830991,-0.02975486,-0.046257269,0.032535434,0.067680016,0.075437531,-0.121777318,-0.093329623,0.069977939,-0.090751223,0.156558737,-0.019309899,-0.055558603,0.060199887,0.023101293,-0.063009858,-0.035471268,0.002103786,0.029556988,0.079213411,-0.199497744,0.069617085,0.069785334,-0.158361554,0.032186244,-0.139742002,-0.130209699,0.03952584,-0.046963852,-0.071600743,-0.017278001,-0.038530841,0.050433204,-0.066616632,-0.042051427,-0.007601336,0.054097489,0.080658324,-0.01855942,0.114708096
